"STOCK","TYPE","CATEGORY","YEAR","MANUFACTURER","MODEL","TITLE","CONDITION","PRICE","LOCATION","msrp","Dealer to Dealer","VIN","Description","Length","Width","Height","Weight","GVWR","Axle Capacity","axles","pull type","construction","Miles","ramps","lq","shortwall length","roof type","nose type","color","is rental","STALLS","MANGER","MIDTACK","sleeps","slideouts","air conditioning","MILEAGE","FUEL TYPE","status","website visible","unit cost","shipping cost","prep cost","total cost","min sell price","notes","IS FEATURED","ON SPECIAL","Images","Special2Price"
"TK25822","Cargo","PACE AMERICAN","2023","PACE AMERICAN","PSCAB7.5X16TE2FF","","New","11150","","12527","","5JWPE1624PT038154","7.5X16 TANDEM AXLE OUTBACK CARGO TRAILER  
The OutBack tandem axle cargo trailer offers more than you might expect. Ranging in widths from 6-8.5 feet, this trailer boasts all of the increased height and payload capacity you’ll need for bigger jobs. And for those looking for improved aerodynamics and added storage capacity, the V-nose cargo trailer is great for those long hauls down the interstate.  
2-5/16” Coupler  
7-Way Plug  
Safety Chains.  
2000# Tongue Jack  
Sand Pad  
12” Stoneguard   
Spring Axles  
EZ-Lube Hubs   
4-Wheel Electric Brakes  
Aluminum Fenders  
15&quot; Tires  
3/4” Floor   
Tube Main Frame Construction  
24&quot; O.C. Frame  
24&quot; O.C. Sidewalls.  
24&quot; O.C. Roof Bows   
Interior Wall Liner  
Aluminum Exterior  
1 Piece Aluminum Roof   
32” Entry Door w/ Cam Bar on 6’ &amp; 7’ Wides Only  
LED Tail Lights &amp; Incandescent Clearance Lights  
Automotive Undercoating   
Limited 3 Year Warranty  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS
MINOR HAIL DAMAGE ON ROOF","16","7.5","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/QI%2F5P%2F42%2FR0B2YGJ9QK9IV0.jpg?h=800,https://cdn.dealrimages.com/VP%2FGB%2FXN%2FGHTW0MRP7NAKPF.jpg?h=800,https://cdn.dealrimages.com/ER%2FGQ%2FKR%2F5KAMZHPGTRIVCN.jpg?h=800,https://cdn.dealrimages.com/AY%2FJS%2FEG%2FSDXJ2EBFJQZDNO.jpg?h=800,https://cdn.dealrimages.com/L2%2FRR%2FUP%2FSHCFR3UZEZJKXQ.jpg?h=800,https://cdn.dealrimages.com/DX%2FRQ%2FIS%2FUOGCLSDWRGNGMZ.jpg?h=800,https://cdn.dealrimages.com/UI%2F4Y%2FY1%2FTVAJWYLGNBPYSK.jpg?h=800,https://cdn.dealrimages.com/UY%2FKS%2FZL%2FE9CNQDY2OSEF8A.jpg?h=800","10550.00"
"TK26009","Cargo","PACE AMERICAN","2023","PACE AMERICAN","PSCAB6.0X10SI2FF","","New","6295","","6671","","5JWPE1016PT041721","6X10 PACE OUTBACK SINGLE AXLE CARGO TRAILER  
MADE IN THE U.S.A.  
The sturdy aluminum shell is built on 24” O.C. frame, sidewall and roof bows to provide maximum bumpy-road protection. With plenty of standard features, like spring axles, 15” tires, a wedge nose and an interior wall liner, you’ll notice the Pace American difference on this light-duty trailer the moment you hit the road.  
STANDARD FEATURES  
2” Coupler   
Safety Chains   
4-Way Plug  
2000# Tongue Jack  
Sand Pad  
12” Stoneguard  
Tube Main Frame Construction  
24&quot; O.C. Frame   
24&quot; O.C. Sidewalls  
24&quot; O.C. Roof Bows  
3/4” Floor  
Idler Axle  
EZ-Lube Hubs   
15&quot; Tires   
Aluminum Fenders  
Interior Wall Liner  
Automotive Undercoating  
Aluminum Exterior  
1 Piece Aluminum Roof  
LED Tail Lights &amp; Incandescent Clearance Lights  
Single Rear Door on 5’ Wides  
Limited 3 Year Warranty  
CASH,CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS
MINOR HAIL DAMAGE ON ROOF","10","6","6.5","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/24%2FPV%2FJE%2FM9SEMKW0NQFXAX.jpg?h=800,https://cdn.dealrimages.com/GO%2FFB%2FMS%2FTYEUVTWVOOL2FU.jpg?h=800,https://cdn.dealrimages.com/XE%2FAW%2FAB%2FBN8LGBQ1F5YX1Y.jpg?h=800,https://cdn.dealrimages.com/DZ%2F40%2FQV%2FZFNWVP8D7EI2XO.jpg?h=800,https://cdn.dealrimages.com/GE%2FBI%2FUK%2FARVDI3ZRZ80YNB.jpg?h=800,https://cdn.dealrimages.com/ZC%2FJW%2FWA%2FOQ62TEUHABJ34L.jpg?h=800,https://cdn.dealrimages.com/TQ%2FOQ%2FSY%2FSGUHAGHX6QK5II.jpg?h=800","5935.00"
"TK26010","Cargo","PACE AMERICAN","2023","PACE AMERICAN","PSCAB6.0X12SI2FF","","New","6825","","7243","","5JWPE1214PT041729","6X12 PACE OUTBACK SINGLE AXLE CARGO TRAILER  
MADE IN THE U.S.A.  
The sturdy aluminum shell is built on 24” O.C. frame, sidewall and roof bows to provide maximum bumpy-road protection. With plenty of standard features, like spring axles, 15” tires, a wedge nose and an interior wall liner, you’ll notice the Pace American difference on this light-duty trailer the moment you hit the road.  
STANDARD FEATURES

2” Coupler   
Safety Chains   
4-Way Plug  
2000# Tongue Jack  
Sand Pad  
12” Stoneguard  
Tube Main Frame Construction  
24&quot; O.C. Frame   
24&quot; O.C. Sidewalls  
24&quot; O.C. Roof Bows  
3/4” Floor  
Idler Axle  
EZ-Lube Hubs   
15&quot; Tires   
Aluminum Fenders  
Interior Wall Liner  
Automotive Undercoating  
Aluminum Exterior  
1 Piece Aluminum Roof  
LED Tail Lights &amp; Incandescent Clearance Lights  
Single Rear Door on 5’ Wides  
Limited 3 Year Warranty  
CASH,CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS
MINOR HAIL DAMAGE ON ROOF","12","6","6.7","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/ET%2FPU%2F2R%2FUZALZMB3UFLN4E.jpg?h=800,https://cdn.dealrimages.com/P4%2FB4%2FR9%2F22OXLL1CFRR2ZA.jpg?h=800,https://cdn.dealrimages.com/PA%2FT1%2F6X%2FNNA3VUASW29ECH.jpg?h=800,https://cdn.dealrimages.com/62%2FT1%2FKM%2FHQFC9AOJ7DDHCQ.jpg?h=800,https://cdn.dealrimages.com/ZW%2FTE%2F5O%2FHOACSTBZLVRCGN.jpg?h=800,https://cdn.dealrimages.com/I5%2FW7%2FQD%2FQNLPUHYNWIVVQK.jpg?h=800,https://cdn.dealrimages.com/UT%2FKE%2FBW%2FCWNPCLWUGVTCEE.jpg?h=800","6435.00"
"TK25857","Cargo","PACE AMERICAN","2023","PACE AMERICAN","PSCAB7.5X16TE2FF","","New","11150","","12468","","5JWPE1622PT040579","7.5X16 TANDEM AXLE OUTBACK CARGO TRAILER  
The OutBack tandem axle cargo trailer offers more than you might expect. Ranging in widths from 6-8.5 feet, this trailer boasts all of the increased height and payload capacity you’ll need for bigger jobs. And for those looking for improved aerodynamics and added storage capacity, the V-nose cargo trailer is great for those long hauls down the interstate.  
2-5/16” Coupler  
7-Way Plug  
Safety Chains.  
2000# Tongue Jack  
Sand Pad  
12” Stoneguard   
Spring Axles  
EZ-Lube Hubs   
4-Wheel Electric Brakes  
Aluminum Fenders  
15&quot; Tires  
3/4” Floor   
Tube Main Frame Construction  
24&quot; O.C. Frame  
24&quot; O.C. Sidewalls.  
24&quot; O.C. Roof Bows   
Interior Wall Liner  
Aluminum Exterior  
1 Piece Aluminum Roof   
32” Entry Door w/ Cam Bar on 6’ &amp; 7’ Wides Only   
LED Tail Lights &amp; Incandescent Clearance Lights  
Automotive Undercoating   
Limited 3 Year Warranty  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS
MINOR HAIL DAMAGE ON ROOF","16","7.5","7","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/YS%2FZQ%2FSR%2FU1VAPCQQ2JQEJL.jpg?h=800,https://cdn.dealrimages.com/XL%2FWX%2FFW%2FHOVNV5C0QVFWXI.jpg?h=800,https://cdn.dealrimages.com/DA%2FX5%2FE5%2FFT9TEEWUTYFI9H.jpg?h=800,https://cdn.dealrimages.com/SX%2FM4%2FK7%2F3QFXXVCZPO0RP1.jpg?h=800,https://cdn.dealrimages.com/SY%2FLK%2FFR%2FLSTSWXPKQZMUOW.jpg?h=800,https://cdn.dealrimages.com/JZ%2FYD%2FVX%2FJVWUUCSPZQR1LL.jpg?h=800,https://cdn.dealrimages.com/BQ%2FXH%2FTX%2FNZQS1G7991YAH6.jpg?h=800,https://cdn.dealrimages.com/UY%2FHK%2FB4%2FMZ7ZYHZNJQDCQB.jpg?h=800,https://cdn.dealrimages.com/VK%2FRM%2FE3%2FBLWCA7JYPOGPFX.jpg?h=800","10550.00"
"TK25858","Cargo","PACE AMERICAN","2023","PACE AMERICAN","PSCAB7.5X16TE2FF","","New","11150","","12462","","5JWPE1620PT040578","7.5X16 TANDEM AXLE OUTBACK CARGO TRAILER  
The OutBack tandem axle cargo trailer offers more than you might expect. Ranging in widths from 6-8.5 feet, this trailer boasts all of the increased height and payload capacity you’ll need for bigger jobs. And for those looking for improved aerodynamics and added storage capacity, the V-nose cargo trailer is great for those long hauls down the interstate.  
2-5/16” Coupler  
7-Way Plug  
Safety Chains.  
2000# Tongue Jack  
Sand Pad  
12” Stoneguard   
Spring Axles  
EZ-Lube Hubs   
4-Wheel Electric Brakes  
Aluminum Fenders
15&quot; Tires  
3/4” Floor   
Tube Main Frame Construction  
24&quot; O.C. Frame  
24&quot; O.C. Sidewalls.  
24&quot; O.C. Roof Bows   
Interior Wall Liner  
Aluminum Exterior  
1 Piece Aluminum Roof   
32” Entry Door w/ Cam Bar on 6’ &amp; 7’ Wides Only   
LED Tail Lights &amp; Incandescent Clearance Lights  
Automotive Undercoating   
Limited 3 Year Warranty  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS
MINOR HAIL DAMAGE ON ROOF","16","7.5","7","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/G0%2FSH%2FXW%2FLUDPJ042RXA3TL.jpg?h=800,https://cdn.dealrimages.com/DB%2FSL%2F1W%2FVE530SO7SFY7ZO.jpg?h=800,https://cdn.dealrimages.com/ZV%2FEQ%2FJU%2FCYBZG85MYJ61M6.jpg?h=800,https://cdn.dealrimages.com/ZL%2FFP%2FFW%2FM58MTGGZHLXRHO.jpg?h=800,https://cdn.dealrimages.com/H9%2FKY%2FEZ%2FTCHZBBLW8L1OGW.jpg?h=800,https://cdn.dealrimages.com/AP%2FNQ%2FZE%2FZH35GVZOTOQEEA.jpg?h=800,https://cdn.dealrimages.com/AI%2FFI%2F8H%2FRV4IN30MYSK9NG.jpg?h=800,https://cdn.dealrimages.com/HH%2FM0%2FED%2FHCS10RLQGGYO8I.jpg?h=800,https://cdn.dealrimages.com/6J%2FOD%2FML%2FNS4XEZDNP7ISK0.jpg?h=800","10550.0"
"TK25952","Cargo","PACE AMERICAN","2023","PACE AMERICAN","PSCAB7.5X16TE2FF","","New","11150","","12099","","5JWPE1621PT040590","7.5X16 PACE OUTBACK DLX 7.5 WIDEBODY CARGO TRAILER  
MADE IN THE U.S.A  
Over 20-foot lengths provide plenty of room to load extra-large items, while a payload capacity of more than 3,250-lbs means you won’t have to worry whether or not the trailer can handle the task at hand. Quality-built features, like aluminum fender flares, a 16” stoneguard and a 36” entry door with flush lock and recessed step make the OutBack DLX a versatile cargo trailer that handles all your utility trailer needs.  
STANDARD FEATURES  
2-5/16” COUPLER  
SAFETY CHAINS  
7-WAY PLUG  
2000LB TONGUE JACK  
SAND PAD  
24” STONEGUARD  
1 PIECE ALUMINUM ROOF  
ALUMINUM EXTERIOR  
TUBE MAIN FRAME CONSTRUCTION  
24” O.C. FRAME   
24” O.C. SIDE WALLS  
16” O.C. ROOF BOWS  
¾” FLOOR  
INTERIOR WALL LINER  
(2) SIDEWALL VENTS  
PAINTED EXTERIOR SCREWS&lt;BR/&gt;- WHITE OR BLACK  
30” V-FRONT SLOPE NOSE (FLAT TOP)  
ATP FENDER FLARES  
AUTOMOTIVE UNDERCOATING  
36” ENTRY DOOR W/ FLUSH LOCK AND RECESSED STEP  
SPRING AXLES  
EZ LUBE HUBS  
4-WHEEL ELECTRIC BRAKES  
15” TIRES  
LED TAIL LIGHT AND CLEARANCE LIGHTS  
(2) LED DOME LIGHTS &amp; SWITCH  
LIMITED 3 YEAR WARRANTY  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS
MINOR HAIL DAMAGE ON ROOF","16","7.5","7.2","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/8I%2FYD%2F43%2FJEKFT7QG994XBB.jpg?h=800,https://cdn.dealrimages.com/SG%2FVN%2FRI%2FVDJ8CAZ5OFKSGT.jpg?h=800,https://cdn.dealrimages.com/O1%2FLJ%2FGW%2FDW8KN6MXMJNAVM.jpg?h=800,https://cdn.dealrimages.com/NB%2F39%2F6S%2FOZ458OFFBLSMUH.jpg?h=800,https://cdn.dealrimages.com/LY%2FZ0%2FCF%2F1ZDF6LIWIFVUXQ.jpg?h=800,https://cdn.dealrimages.com/LI%2FPA%2F7S%2F1WDFAPLI7NMGCS.jpg?h=800,https://cdn.dealrimages.com/LM%2FUD%2FHP%2FTIC3GWNRDI7QRC.jpg?h=800,https://cdn.dealrimages.com/SP%2FS6%2FTI%2FOCWTMUUAHNI5MU.jpg?h=800,https://cdn.dealrimages.com/PM%2F1R%2FRW%2FJCLSHXRG8RNSEO.jpg?h=800","10550.00"
"TT26063","Flatbed","TETON","2022","TETON","20TILTDECK14K","","New","9765","","10798","","4T9B12020NF400530","20 FT HEAVY DUTY TILT DECK TRAILER 14K  
MADE IN THE U.S.A.  
NEED TO HAUL THE BIG STUFF? THE DELUXE WOOD FLOOR TILT EQUIPMENT TRAILER IS FULLY EQUIPPED WITH THE BEST FEATURES IN A PACKAGE DEAL. THE 14K TILT BED USES 3X5X3/16 INCH TUBING OVER CHANNEL BECAUSE IT'S THE BETTER CHOICE WHEN IT COMES TO TENSION.  HAND-CRAFTED TETON TOUGH TRAILERS ARE READY TO HAUL YOUR HEAVY LOAD 24 HOURS A DAY.  
SPARE INCLUDED!  
STANDARD FEATURES:  
2-5/16 INCH COUPLER 20K LBS RATING  
CHAIN BOX WITH LOCKABLE LID  
TONGUE-2 IN X 5 INCH 3/16 INCH THICK TUBING  
12,000 LB DROP FOOT JACK  
COMPLETE BREAK-A-WAY KIT IN CHAINBOX OUT OF WEATHER  
CUSHIONED RAM  
(2) 7,000 LBS EZ LUBE AXLES  
ELECTRIC BRAKES  
TUBING FRAME AND RUB RAILS  
3 INCH CROSS-MEMBERS, 16-INCH ON CENTER  
DIAMOND-PLATED, REINFORCED FENDERS  
KNIFE-EDGED BEAVER TAIL  
WIRING HARNESS WITH LED LIGHTS AND ELECTRICAL J BOXES  
HEAVY DUTY SAFETY CHAINS  
SPARE TIRE MOUNT  
CASH, CHECK, OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","20","7","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/HG%2F0W%2FOD%2FJDU2VLIIHGIQJB.jpg?h=800,https://cdn.dealrimages.com/ZB%2FGX%2FMJ%2FEFCE6EPOHFQDRV.jpg?h=800,https://cdn.dealrimages.com/QB%2FYG%2F5G%2FTSOO8AYBFFHECN.jpg?h=800,https://cdn.dealrimages.com/I3%2F5V%2FRJ%2FPB42W950Y4J3OQ.jpg?h=800,https://cdn.dealrimages.com/5K%2FI2%2FRA%2FNGBA87U3I9G6BM.jpg?h=800,https://cdn.dealrimages.com/DX%2F7M%2FFJ%2F6KKHXNDVOPMDTZ.jpg?h=800,https://cdn.dealrimages.com/F7%2FCV%2FOP%2FZNUWPKXZAE88EW.jpg?h=800,https://cdn.dealrimages.com/JP%2FNH%2F7P%2FZEG0MEQUVFREI3.jpg?h=800","9495"
"TT25556","Flatbed","TETON","2022","TETON","22 TILT TRAILER","","New","9875","","10715","","4T9B12226NF400318","14k Heavy Duty Tilt Bed Equipment*
MADE IN THE U.S.A.  
STANDARD FEATURES  
The 14K MAX is a stationary platform tilt-deck trailer with a 4-foot stationary deck on the front (6-foot deck on the 22). This unit is designed to haul medium-duty, low-profile equipment.  
• Adjustable 2-5/16” 14,000# Cast Coupler  
• Built In Tongue Box  
• Fold Back/Wrap Tongue w/ Raised Coupler  
• 12,000# Drop Leg Jack- Side Wind Against Bed  
• Complete Break-A-Way System w/Charger  
• Sealed Modular Wiring Harness  
• Spare Tire Mount (Front)   
• Tilt Platform is 75” Wide  
• 102” Wide Overall, 83” Width Between Fenders  
• Stationary Front Deck for Added Versatility  
• 2” Treated pine Floor   
• Side Wind Against Bed  
• Rub rail and Tie Down Pockets Along Sides
• Radial Tires ST235/80R16 Load Range E  
• 16” x 6” Heavy Black Mod Wheel 8 Lug  
• EZ Lube Hubs  
• Electric Brakes on All Hubs  
• Cambered 4” Drop Axles  
• Multi-Leaf Slipper Spring w/ Equalizer  
• Double Broke Welded Diamond Plate Fenders  
• Grommet Mount Sealed Lighting  
• L.E.D. Lighting Package  
• 1/4” Diamond Plate Knife Edge on Rear  
• Superior Quality Finish is Applied for a Highly Decorative and Protective Finish
• -CASH, CHECK, OR FINANCED PRICE  
• FINANCING AVAILABLE TO THOSE WHO QUALIFY  
• NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","22","6.1","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/TH%2FEF%2F8E%2F57C8U6KFLUCD7O.jpg?h=800,https://cdn.dealrimages.com/FI%2FCX%2F4D%2FDH8W3JMJCC8AXX.jpg?h=800,https://cdn.dealrimages.com/Z9%2FX7%2FUD%2FPTM7W4NEY4VWSJ.jpg?h=800,https://cdn.dealrimages.com/YH%2FQS%2FAZ%2FTP3LAOFVEF2OZX.jpg?h=800,https://cdn.dealrimages.com/TH%2FH7%2FDU%2FINC5ZHHBNEOOHC.jpg?h=800","9489.00"
"TI26085","Horse","CB Quality Trailer","2023","CB Quality Trailer","MAV2H-7K LITE","","New","19599","","21428","","4JUBL1522PN067799","MAV2H-7K LITE  
2-5/16 BULLDOG COUPLER  
BREAKAWAY SYSTEM WITH BATTERY  
 7-WAY RV PLUG  
SAFETY CHAINS  
ALUMINUM DIAMOND PLATE GRAVEL GUARD ON FRONT&lt;BR/&gt;DOUBLE REAR GATE  
ALUMINUM FENDERS AND STEPS  
4 WHEEL ELECTRIC BRAKES  
 (2)3500 LB AXLES  
LED EXTERNAL LIGHTS  
TWO OUTSIDE LIGHTS  
OUTSIDE TIE RINGS  
 STALL FEATURES: 
46 INCH STALLS, 7FT 6 INCH TALL  
RUBBER FLOOR MATS   
INSIDE TIE RINGS
MAV DUEL SETTING DIVIDERS  
DOME LIGHT  
TACK FEATURES:
WATER TANK  
ALUMINUM SWING OUT SADDLE RACK  
DOME LIGHT  
BRIDLE HOOKS  
BRUSH BAG  
BLANKET ROD  
SEALED BULKHEAD  
CARPETED TACK FLOOR  
34 INCH TACK DOOR W/ SLIDER WINDOW  
SPARE TIRE  
CASH, CHECK, OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.9","7.6","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/DT%2FPY%2FVX%2FUSRULXVKV6SSJ4.jpg?h=800,https://cdn.dealrimages.com/WU%2FQQ%2FNX%2FUCWOAYJURXDXKM.jpg?h=800,https://cdn.dealrimages.com/UY%2F4R%2FL3%2FD7DNUKUYNZC4EE.jpg?h=800,https://cdn.dealrimages.com/PR%2FTW%2FV7%2F9S68K4TRZ7BE5L.jpg?h=800,https://cdn.dealrimages.com/GT%2FPW%2FL7%2FQMPI67I9QWGTMC.jpg?h=800,https://cdn.dealrimages.com/NG%2FKR%2FNV%2FC6DZCJZOJ3VJJO.jpg?h=800,https://cdn.dealrimages.com/KN%2FBO%2FZM%2FSA5QFBVGL19HPM.jpg?h=800,https://cdn.dealrimages.com/KD%2FQE%2FAH%2FQIFZVGMS9RENEI.jpg?h=800,https://cdn.dealrimages.com/NI%2FTS%2FCZ%2F0UW7QOVQQV5VOB.jpg?h=800",""
"TB26091","Dump","Big Tex","2023","Big Tex","14RD-14","","New","33850","","36959","","16V3D2223P5269672","14RD-14 ROLL OFF GOOSENECK DUMP TRAILER  
THIS GOOSENECK CONFIGURED ROLL-OFF DUMP TRAILER IS MADE TO SUPPORT THE DEMANDS OF THE CONSTRUCTION, JUNK REMOVAL, AND EVEN THE DUMPSTER RENTAL BUSINESS.
TOTAL WEIGHT ON THIS TRAILER WITH DUMPSTER ATTACHED IS 6040 LBS GIVING A MAX PAYLOAD OF 9860 LBS.  &lt;BR/&gt;THIS TRAILER COMES WITH 2 ROLL OFF DUMPSTERS
STANDARD FEATURES:  
TRAILER:  
ROUND ADJUSTABLE PIN 2-5/16 INCH GOOSENECK COUPLER (25K)  
8 INCH I-BEAM FRAME AND 10 INCH I-BEAM NECK  
DUAL 12,000 LB DROP-LEG JACKS (SIDE WIND)  
LOCKABLE PUMP AND BATTERY BOX MOUNTED ON FRONT OF BED  
SIDE STEPS  
SPARE TIRE  
POWER UP/POWER DOWN HYDRAULIC PUMP  
BIN SECUREMENT SAFETY CHAIN  
GREASABLE ROLLERS ON FRAME  
12V INTERSTATE DEEP CYCLE BATTERY TO POWER HOIST  
SELF-CONTAINED AND INDEPENDENTLY WIRED WINCH POWER STATION  
SPECIALLY DESIGNED HIGH DUTY CYCLE 15K WINCH  
GROUP 24 AGM DEEP CYCLE BATTERY FOR WINCH  
(2) 110V ON-BOARD BATTERY CHARGERS (5 AMP) ONE FOR HOIST, ONE FOR WINCH  
PREMIUM BRAND AXLES  
CAMBERED AXLES W/ QUICK LUBRICATING HUBS  
FORWARD SELF-ADJUSTING ELECTRIC BRAKES ON ALL HUBS  
LED LIGHTING PACKAGE  
SEALED MODULAR WIRING HARNESS  
COMPLETE BREAK-A-WAY SYSTEM  
ZIP BREAKAWAY CABLE  
DIAMOND PLATE FENDERS  
SPARE TIRE MOUNT  
RADIAL TIRES  
BIN (2):  
48 INCH TALL, 12 GAUGE SIDES  
10 GAUGE STEEL FLOOR  
4 X 3 INCH RECTANGULAR TUBING TOP RAIL  
13 CUBIC YARD AGGREGATE CAPACITY  
CRANK STYLE ROLL TARP  
TARP ROD INCLUDED TO SECURE TARP ON REAR  
J-HOOKS ON SIDES AND REAR FOR TARP CONTROL  
(4) D-RINGS MOUNTED ON INSIDE SIDE WALLS  
BARN DOOR REAR GATES  
GREASABLE ROLLERS ON BIN  
CASH, CHECK, OR FINANCED PRICE  
FINANCING AVAILABLE TO THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","8.5","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/0T%2FNM%2FLD%2FH4SNN4EVUS1HMZ.jpg?h=800,https://cdn.dealrimages.com/FC%2FS0%2FK0%2FVCD1DBDWXM6EID.jpg?h=800,https://cdn.dealrimages.com/LO%2FBM%2FER%2F8JBEQ6FLOMRTPD.jpg?h=800,https://cdn.dealrimages.com/PZ%2FCX%2FNG%2FHYX7NQFEF28JHD.jpg?h=800,https://cdn.dealrimages.com/TC%2FBO%2FR4%2FRSWSNXOLDZQPA3.jpg?h=800,https://cdn.dealrimages.com/K0%2FLG%2FJ6%2FW7Q74FNTVM60CD.jpg?h=800,https://cdn.dealrimages.com/U2%2FYL%2FT5%2FK397SIWQ2ULN6W.jpg?h=800,https://cdn.dealrimages.com/Q3%2FYK%2FTG%2FZSQA28CVIUZ8W5.jpg?h=800,https://cdn.dealrimages.com/WX%2FZS%2FOF%2FMCUGCS6RUWGSTO.jpg?h=800","32995.00"
"TF26100","Cargo","FVCM","2023","FVCM","TXEHW712SA","","New","7550","","8254","","5NHUEH213PY089868","CARGO MATE  V-SERIES  
SINGLE AXLE  
MADE IN THE U.S.A.  
WHETHER YOU ARE WORKING OR PLAYING OUT OF THIS TRAILER CHANCES ARE THIS TRAILER WILL SUIT YOUR NEEDS. IT FEATURES AN 18 INCH FRONT WEDGE FOR EXTRA STORAGE SPACE AND EASIER TOWING.  ASK US ABOUT WHAT WE CAN DO TO CUSTOMIZE THIS TRAILER TO FIT ALL YOUR NEEDS.&lt;BR/&gt;THIS TRAILER COMES WITH E-TRACK INSTALLED  
STANDARD FEATURES:  
2 INCH COUPLER  
WELDED SAFETY CHAINS  
24 ATP STONE GUARD  
18 WEDGE-FRONT NOSE  
(2) - FLOW THRU SIDEWALL VENTS  
GALVANIZED ROOF  
.024 ALUMINUM EXTERIOR  
ALUMINUM TOP RAILS  
ALUMINUM EXTERIOR FENDERS  
RADIAL TIRES  
SILVER POWDER COATED WHEELS  
LEAF-SPRING AXLE  
EXPOSED STEEL PAINTED EPOXY BLACK  
Z-TECH UNDERCOATED FRAME  
FULL-COLOR DECALS  
DOT LIGHTING  
CLEAR LENS LED CLEARANCE LIGHTS  
CLEAR LENS LED STRIP TAIL LIGHTS  
ATP ALUMINUM WRAP ON REAR  
LICENSE PLATE HOLDER WITH BUILT-IN LIGHT  
RAMP DOOR  
(1) PAIR OF STABILIZER JACKS  
(1) 12V DOME LIGHT  
CURBSIDE DOOR   
SEMI-STYLE CAM-LOCK DOOR LATCH   
CASH, CHECK, OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","12","7","6.7","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/SI%2F3M%2F8G%2F7WDNTJXOWDXOD0.jpg?h=800,https://cdn.dealrimages.com/EI%2FYB%2FTZ%2FSQP7YX2PWX6QUL.jpg?h=800,https://cdn.dealrimages.com/LU%2F3I%2FP1%2FTLIO4MPWSFSNOB.jpg?h=800,https://cdn.dealrimages.com/UA%2FXX%2FIH%2F1SQYMUPG439VXN.jpg?h=800,https://cdn.dealrimages.com/SI%2FED%2FPQ%2FXV8KBMR4EBQCUD.jpg?h=800,https://cdn.dealrimages.com/XW%2FG9%2FKE%2F0PV5FIFKNGY8WI.jpg?h=800,https://cdn.dealrimages.com/I5%2FVE%2FLL%2FEEHCTHZYSF0WK3.jpg?h=800",""
